id,名称,地址,电话,经度_GCJ02,纬度_GCJ02,经度_WGS84,纬度_WGS84,Center_X,Center_Y,类型代码,类型名称,省份,城市,区域,营业时间,评分,人口密度,cluster_label,cluster_probability
B0FFFDJ0YN,夏莲医疗美容,斌鑫·时尚购物广场北门旁(杨家坪地铁站5号口步行280米),[],106.514559,29.511755,,,439382.1822265693,3264848.8396411105,090201,医疗保健服务;专科医院;整形美容,重庆市,重庆市,九龙坡区,,[],237.56346,2,1.0
B0J0UC5DVL,燕晶口腔,兴胜路与前进支路交叉口西40米,[],106.512885,29.511152,,,439219.5790480069,3264782.8988667508,090202,医疗保健服务;专科医院;口腔医院,重庆市,重庆市,九龙坡区,,[],132.83904,-1,0.0
B0KDOLTU2X,小白牙口腔,兴胜路与前进支路交叉口西40米,[],106.512788,29.511162,,,439210.1837941515,3264784.0575947906,090202,医疗保健服务;专科医院;口腔医院,重庆市,重庆市,九龙坡区,,[],132.83904,-1,0.0
B0K0659Y8F,琪美医疗美容中心,谢家湾街道谢家湾正街55号30幢2-10号2-11号,13708205158;19146092889,106.519268,29.514654,,,439840.28955596505,3265167.6133797527,090201,医疗保健服务;专科医院;整形美容,重庆市,重庆市,九龙坡区,,[],156.11443,-1,0.0
B0JG6SI6JW,巴南齐东起口腔诊所,汇宾一路56号,023-67488441;15310673292,106.508954,29.464971,,,438810.84331913176,3259667.965664018,090202,医疗保健服务;专科医院;口腔医院,重庆市,重庆市,巴南区,,[],59.28191,-1,0.0
B0HK3UPASP,孙玮口腔,景瑞西联社2-16,15922580012,106.509332,29.511413,,,438875.37944107136,3264813.680551792,090202,医疗保健服务;专科医院;口腔医院,重庆市,重庆市,九龙坡区,,[],273.66937,2,1.0
B0JGMS87C5,重庆旭朗口腔,花半里路6号附37号,17265566459,106.512894,29.513869,,,439222.0746220959,3265083.946924537,090202,医疗保健服务;专科医院;口腔医院,重庆市,重庆市,九龙坡区,,[],275.7881,2,1.0
B0LG25BWHE,大白牙口腔(丽都锦城店),渝南大道32-10号其龙丽都小区,023-62869798,106.561603,29.471653,,,443919.5594583313,3260381.840325087,090202,医疗保健服务;专科医院;口腔医院,重庆市,重庆市,巴南区,,[],21.990585,-1,0.0
B0I23U09MQ,艾美齿口腔(丽都锦城店),渝南大道32号附256.257-258,19123065863,106.562211,29.470857,,,443978.0717294932,3260293.349149026,090202,医疗保健服务;专科医院;口腔医院,重庆市,重庆市,巴南区,,[],13.081579,-1,0.0
B0JBYZTMDZ,春欣口腔诊所,巴南大道9号附80号,15826014958,106.55289,29.462071,,,443069.4202472224,3259324.36133471,090202,医疗保健服务;专科医院;口腔医院,重庆市,重庆市,巴南区,,[],50.23439,-1,0.0
B0GR1AX8RD,重庆钰果口腔诊所连锁有限公司,杨家坪西郊二村60幢-1号,13983869830,106.504618,29.509153,,,438417.1320078699,3264565.751499461,090202,医疗保健服务;专科医院;口腔医院,重庆市,重庆市,九龙坡区,,[],114.13248,-1,0.0
B0IU5RZKME,皓雅口腔,石坪桥正街3号附16号(石坪桥地铁站1A口步行330米),023-68880040,106.510172,29.514139,,,438958.4277194621,3265115.289470706,090202,医疗保健服务;专科医院;口腔医院,重庆市,重庆市,九龙坡区,,[],246.13861,2,1.0
B0J3XY38UT,如意口腔,万民路与彩虹路交叉口东80米,[],106.508086,29.512794,,,438755.4489266532,3264967.355551338,090202,医疗保健服务;专科医院;口腔医院,重庆市,重庆市,九龙坡区,,[],309.57172,2,0.879987532969393
B0LKAC9XOG,华锐口腔,南坪镇白鹤路160号办公楼临街门面1、2号,023-62952477;18908357747,106.560981,29.512147,,,443881.5760380336,3264868.977440611,090202,医疗保健服务;专科医院;口腔医院,重庆市,重庆市,南岸区,,[],68.48718,1,1.0
B0FFHFF0V7,渝民平价牙科,石坪桥后街二栋二单元,[],106.50491,29.514347,,,438448.5758333482,3265141.1100409925,090202,医疗保健服务;专科医院;口腔医院,重庆市,重庆市,九龙坡区,,[],272.36905,2,0.8870175598559408
B0LK9SAT3I,钟垚口腔,南坪镇青龙路8号巨成龙湾4号楼1层56号,[],106.559391,29.513316,,,443728.12226116273,3264999.2742575137,090202,医疗保健服务;专科医院;口腔医院,重庆市,重庆市,南岸区,,[],43.346016,1,1.0
B0H3S7LQ5X,华益口腔青龙路小学店,金阳社区居委会南门旁,[],106.561037,29.5119,,,443886.86723382754,3264841.582115985,090202,医疗保健服务;专科医院;口腔医院,重庆市,重庆市,南岸区,,[],68.48718,1,1.0
B0K33S4565,YABB口腔护理中心(重庆万象城店)(暂停营业),万象三路41号,13072327007,106.527112,29.51408,,,440600.16703114,3265099.980238981,090202,医疗保健服务;专科医院;口腔医院,重庆市,重庆市,九龙坡区,,2.9,241.58449,-1,0.0
B0FFG9MY7P,重庆市渝西医院失眠中心,复兴路与上阳路交叉口西南140米,[],106.515241,29.503943,,,439443.6319800007,3263982.889240771,090210,医疗保健服务;专科医院;精神病医院,重庆市,重庆市,九龙坡区,,[],92.8423,-1,0.0
B0FFGK8EH8,高克金诊所,广厦城一期6号院西区西南1门旁,[],106.530921,29.491532,,,440956.243411328,3262599.654385659,090300,医疗保健服务;诊所;诊所,重庆市,重庆市,九龙坡区,,[],131.51553,-1,0.0
B0GUZLGV7H,重庆锦康综合门诊部,黄角坪街道锦龙路289号9幢1号,13637898009,106.52775,29.490182,,,440648.0647494811,3262451.683506378,090300,医疗保健服务;诊所;诊所,重庆市,重庆市,九龙坡区,,3.7,102.78165,-1,0.0
B0J10Z2B6D,重庆含康诊所管理连锁有限公司黄桷坪诊所,广厦城一期6号院西南门旁,[],106.530368,29.491569,,,440902.657947687,3262604.0347787384,090300,医疗保健服务;诊所;诊所,重庆市,重庆市,九龙坡区,,[],133.2479,-1,0.0
B0FFF2L6AE,益建余霞诊所,广厦城4号11幢附1号,13399825685;13983724474,106.530982,29.494047,,,440963.615025492,3262878.29260948,090300,医疗保健服务;诊所;诊所,重庆市,重庆市,九龙坡区,,[],70.83785,-1,0.0
B0K32Z9WEN,盛峰仁益中医诊所,九龙三村30号附46号,[],106.525604,29.492434,,,440441.3494256937,3262702.3079158966,090300,医疗保健服务;诊所;诊所,重庆市,重庆市,九龙坡区,,[],123.88234,-1,0.0
B0L1L7EQDR,广厦城中西医结合诊所,广厦城一期北区西门西北70米,[],106.53031,29.494464,,,440898.7161080665,3262924.838517952,090300,医疗保健服务;诊所;诊所,重庆市,重庆市,九龙坡区,,[],96.2891,8,0.6114661487257241
B0KAYZZ0VV,王建诊所,电力五村1号附4号(四川美术学院地铁站4号口步行320米),15823065236,106.54072,29.489807,,,441905.158185702,3262403.588245971,090300,医疗保健服务;诊所;诊所,重庆市,重庆市,九龙坡区,,[],106.57124,9,1.0
B0FFFTADS0,陈勇诊所,保利心语花园东北门北80米,15111917938,106.528546,29.496212,,,440728.7394081954,3263119.4192229174,090300,医疗保健服务;诊所;诊所,重庆市,重庆市,九龙坡区,,[],87.949844,8,0.6988240255325838
B0FFGK8HEC,蔡天权中医诊所,滩子口98号附3号,15922802258,106.527841,29.496901,,,440660.8025940051,3263196.121767281,090300,医疗保健服务;诊所;诊所,重庆市,重庆市,九龙坡区,,3.8,90.08799,8,0.6396513725168418
B0K37DRJJ2,康胜堂中医综合诊所(黄柏坪店),坦克仓库艺术西北门旁,[],106.542225,29.490159,,,442051.25313886965,3262441.8404961405,090300,医疗保健服务;诊所;诊所,重庆市,重庆市,九龙坡区,,[],96.16791,9,1.0
B0FFIP5JIW,禹云贵诊所,新建路2号附10号,[],106.54278,29.490451,,,442105.22064859,3262473.918667457,090300,医疗保健服务;诊所;诊所,重庆市,重庆市,九龙坡区,,[],109.79897,9,0.928036175959111
B0017078S0,王春梅牙科(中共黄桷坪街道工作委员会西北),黄桷坪正街8号附4号,19198517061,106.543434,29.48876,,,442167.6585515097,3262286.226201772,090300,医疗保健服务;诊所;诊所,重庆市,重庆市,九龙坡区,,[],92.80105,9,1.0
B0IKTROV8T,赵林平诊所,滩子口106号附17号(滩子口地铁站2A口步行390米),15023629512,106.525195,29.497124,,,440404.4475494483,3263222.183120297,090300,医疗保健服务;诊所;诊所,重庆市,重庆市,九龙坡区,,[],93.44777,8,0.6040412745180052
B0FFFZ1G0J,曹明芳诊所,黃桷坪铁路四村12号附1号,023-61565050,106.544356,29.490457,,,442258.0004160687,3262473.8005326944,090300,医疗保健服务;诊所;诊所,重庆市,重庆市,九龙坡区,,[],618.4558,-1,0.0
B00170BNPL,其林健康中心诊所,滩子口田野小区C3号门面,023-68445049,106.525518,29.498203,,,440436.3883397416,3263341.574157807,090300,医疗保健服务;诊所;诊所,重庆市,重庆市,九龙坡区,,[],65.22228,8,1.0
B0IBNUL0QZ,程康理疗,黄桷坪铁路三村11-8号,13996033597;15826082238,106.543351,29.492722,,,442161.8630886452,3262725.267690627,090300,医疗保健服务;诊所;诊所,重庆市,重庆市,九龙坡区,,3.9,106.42647,9,0.8180990358586847
B0H2C5TP7X,王正强诊所,滩子口正街56号附34号,13983431317,106.526454,29.498916,,,440527.5333799149,3263420.0979046086,090300,医疗保健服务;诊所;诊所,重庆市,重庆市,九龙坡区,,[],53.46935,8,0.7392714866968902
B0JRK7WAL8,宜南慈中医综合诊所(中医内科 针灸推拿 柔手正骨),重庆市九龙坡区黄桷坪街道滩子口103号2一2,15223470387,106.525349,29.498666,,,440420.277824616,3263392.962474524,090300,医疗保健服务;诊所;诊所,重庆市,重庆市,九龙坡区,,[],62.393314,8,1.0
B0KG75A3RF,龚南春口腔诊所,滩子口103号1-9号(滩子口地铁站2A口步行280米),[],106.52536,29.498466,,,440421.22700738383,3263370.7962406087,090300,医疗保健服务;诊所;诊所,重庆市,重庆市,九龙坡区,,[],62.393314,8,1.0
B0K05SRX1Q,重庆世纪华康综合门诊部,滩子口118号(滩子口地铁站2A口步行430米),023-68966608,106.523556,29.498772,,,440246.541563268,3263405.6270614434,090300,医疗保健服务;诊所;诊所,重庆市,重庆市,九龙坡区,,[],78.989784,8,1.0
B0I6ZC5IIE,重庆渝人堂诊所管理连锁有限公司九龙坡区新华诊所,新华七村202号附75号,[],106.519814,29.497737,,,439883.21225003706,3263292.873455727,090300,医疗保健服务;诊所;诊所,重庆市,重庆市,九龙坡区,,[],94.16545,-1,0.0
B0I1XMLHXE,新华三村社区卫生服务站,新华春天西3门西南50米,[],106.519122,29.498562,,,439816.622678337,3263384.643716541,090300,医疗保健服务;诊所;诊所,重庆市,重庆市,九龙坡区,,[],69.291504,-1,0.0
B0FFHCZCLQ,梁明诊所,融汇半岛江山D西北门旁,[],106.519852,29.474414,,,439873.1270750701,3260708.5987140005,090300,医疗保健服务;诊所;诊所,重庆市,重庆市,巴南区,,[],52.611115,3,0.5239341872465703
B0I3FLWPDG,陈雪莲诊所,直港大道与天兴路交叉口南80米,[],106.530051,29.504487,,,440879.4319054578,3264035.548267212,090300,医疗保健服务;诊所;诊所,重庆市,重庆市,九龙坡区,,[],157.64325,6,0.694059324502046
B0G2AK3RM9,巴南蒋文磊中医综合诊所(峡谷路店),融汇半岛江山D西北门西南110米,[],106.519377,29.473899,,,439826.7693934614,3260651.78071297,090300,医疗保健服务;诊所;诊所,重庆市,重庆市,巴南区,,[],38.618946,3,0.5298798298662147
B0I637YDP4,社区美沙酮维持治疗门诊,马王坪正街与汇美路交叉口东北20米,[],106.5266,29.469733,,,440524.645740362,3260186.466387209,090300,医疗保健服务;诊所;诊所,重庆市,重庆市,巴南区,,[],48.491528,4,0.29282452906194517
B0FFG9MQF6,龙建辉诊所,直港大道28号附35号,023-68453966;17784755324,106.526731,29.50673,,,440558.94753108185,3264285.7714750976,090300,医疗保健服务;诊所;诊所,重庆市,重庆市,九龙坡区,,[],137.72525,6,0.8791600047486933
B0LA1L750L,颜义科中医诊所,杨家坪派出所天宝路社区警务室东侧60米,[],106.524687,29.506718,,,440360.8278840648,3264285.488055654,090300,医疗保健服务;诊所;诊所,重庆市,重庆市,九龙坡区,,[],65.47097,-1,0.0
B0JRDZ2KRB,仁通中医诊所·启元升,重庆市九龙坡区杨家坪直港大道30号附3号,[],106.527172,29.507483,,,440602.1305693583,3264368.9809617028,090300,医疗保健服务;诊所;诊所,重庆市,重庆市,九龙坡区,,[],137.72525,6,0.9303768035715818
B0FFLBRUR2,巴南古理中医综合诊所,融汇大道307号,13436119392,106.513065,29.474521,,,439215.15842699935,3260723.978445633,090300,医疗保健服务;诊所;诊所,重庆市,重庆市,巴南区,,[],19.217268,3,0.8631001293761396
B0FFKPFVA8,善仁堂国医馆(西流沱店),汇北路239号附6号1-1-6,13320286555,106.511533,29.476066,,,439067.5477208357,3260895.9694601665,090300,医疗保健服务;诊所;诊所,重庆市,重庆市,巴南区,,[],27.824118,3,0.8617755862043793
B0J6S73SAE,康敏诊所西郊三村店,西郊三村1号附19号(动物园地铁站2号口步行470米),[],106.513456,29.501233,,,439269.00058101176,3263683.543056812,090300,医疗保健服务;诊所;诊所,重庆市,重庆市,九龙坡区,,[],79.577255,10,0.8477828579296512
B0FFFE9A9W,代医生诊所,李家沱马王坪新村1-2,15823360348,106.536361,29.467121,,,441469.5639001983,3259892.105182398,090300,医疗保健服务;诊所;诊所,重庆市,重庆市,巴南区,,[],47.648373,4,0.728398900309957
B0L39GQCP6,鲁仁国医馆,融汇大道与汇滨一路交叉口西北280米,[],106.511588,29.476106,,,439072.9040741132,3260900.372790048,090300,医疗保健服务;诊所;诊所,重庆市,重庆市,巴南区,,[],27.824118,3,0.8761512128862308
B0GRR5L8EZ,郑如刚中医诊所,杨家坪直港大道18号附67号,023-62621185,106.521852,29.507374,,,440086.4345734472,3264359.6317977826,090300,医疗保健服务;诊所;诊所,重庆市,重庆市,九龙坡区,,[],61.976334,7,1.0
B00170A0RN,郭敏诊所(马王坪正街),马王坪新村2号附10号,023-62405600,106.537063,29.467172,,,441537.66018892766,3259897.403515982,090300,医疗保健服务;诊所;诊所,重庆市,重庆市,巴南区,,[],55.47036,4,0.728398900309957
B001799H0Z,高新区人民医院(下石桥门诊部),西郊三村1号公务员小区3栋,023-68780722,106.512354,29.501331,,,439162.2430322848,3263694.977518486,090300,医疗保健服务;诊所;诊所,重庆市,重庆市,九龙坡区,,[],79.96712,10,1.0
B0FFKOYKVA,巴南李成中西医结合诊所,马王坪正街18号附15-16号,[],106.538129,29.467297,,,441641.0927562924,3259910.719184431,090300,医疗保健服务;诊所;诊所,重庆市,重庆市,巴南区,,[],69.79182,4,1.0
B0J2G94VMC,南丁诊所,马王坪正街庆丰花园701栋,[],106.53672,29.466833,,,441504.207814113,3259860.013738554,090300,医疗保健服务;诊所;诊所,重庆市,重庆市,巴南区,,[],55.47036,4,0.6859687034913432
B0K3A1G32P,芸禾堂中医诊所,马王坪正街与马王坪后街交叉口西北60米,13696438866,106.538065,29.466906,,,441634.66331303125,3259867.4275356177,090300,医疗保健服务;诊所;诊所,重庆市,重庆市,巴南区,,[],69.79182,4,1.0
B0FFICF69L,巴南张正菊诊所,融汇半岛江上公馆B区东南门西70米,13990707706,106.5119,29.473694,,,439101.7118226533,3260632.953302777,090300,医疗保健服务;诊所;诊所,重庆市,重庆市,巴南区,,[],24.683064,3,0.992652588005064
B0FFIRGVSG,张安洪诊所,祥和·如意居西北门旁,18523392971,106.508297,29.497196,,,438766.51340672135,3263238.93460586,090300,医疗保健服务;诊所;诊所,重庆市,重庆市,九龙坡区,,[],95.60379,-1,0.0
B0017931OH,翟素春诊所,马王坪正街85号附6号,[],106.534105,29.465723,,,441250.01268873457,3259738.3393288106,090300,医疗保健服务;诊所;诊所,重庆市,重庆市,巴南区,,[],24.541924,4,0.7145175942218143
B0LDJZVZV4,马王坪正街诊所,典雅苑北门旁,[],106.535587,29.46602,,,441393.8825335867,3259770.500998444,090300,医疗保健服务;诊所;诊所,重庆市,重庆市,巴南区,,[],35.4502,4,0.728398900309957
B0KA4HC89P,巴南邬益明中西医结合诊所,典雅苑附近,[],106.535768,29.466038,,,441411.44311917847,3259772.40437794,090300,医疗保健服务;诊所;诊所,重庆市,重庆市,巴南区,,[],35.4502,4,0.728398900309957
B0G3SSWUN9,针艾康中医馆,南滨西路35号附9号3-28,023-62955666,106.556894,29.490625,,,443473.51797479135,3262486.2602353627,090300,医疗保健服务;诊所;诊所,重庆市,重庆市,南岸区,,[],191.67197,-1,0.0
B0017943ZB,梁玉诊所,马王坪正街17号附22号,023-62866678,106.538361,29.466311,,,441663.0234344345,3259801.3518440565,090300,医疗保健服务;诊所;诊所,重庆市,重庆市,巴南区,,[],63.197723,4,1.0
B0017931OK,高怀远诊所,马王坪正街17号立丹大厦F1层,[],106.53831,29.466102,,,441657.9587193689,3259778.2197019323,090300,医疗保健服务;诊所;诊所,重庆市,重庆市,巴南区,,[],63.197723,4,1.0
B0FFG7JE0M,张杰儿科诊所,马王坪后街典雅苑,[],106.536621,29.465551,,,441493.8726886939,3259718.0148492674,090300,医疗保健服务;诊所;诊所,重庆市,重庆市,巴南区,,[],23.918484,4,0.6257008331873913
B0KRPLLQOJ,东郊诊所,西郊路与杨渡支路交叉口西南100米,13628351288,106.508644,29.499319,,,438801.4256737309,3263473.9872053694,090300,医疗保健服务;诊所;诊所,重庆市,重庆市,九龙坡区,,[],141.59639,5,1.0
B0017029E1,韩安俊诊所,直港大道12号附4号,13110258035,106.521537,29.508846,,,440056.7709197879,3264522.896403813,090300,医疗保健服务;诊所;诊所,重庆市,重庆市,九龙坡区,,[],59.68838,7,1.0
B0KKJZYCVH,巴南益兴堂诊所,融汇半岛·玫瑰公馆3号门旁,[],106.511712,29.473074,,,439083.1135032854,3260564.3539410494,090300,医疗保健服务;诊所;诊所,重庆市,重庆市,巴南区,,[],22.8886,3,0.992652588005064
